Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time,(REF) CH1 Voltage,(REF) CH1 Current,(REF) CH1 Time,(REF) CH2 Voltage,(REF) CH2 Current,(REF) CH2 Time
1,1,537,100.00000E-009,5.25500E-009,90.64527E+000,22.51200E+000,-2.11000E-006,90.64527E+000,100.00000E-009,5.25500E-009,90.64527E+000,22.51200E+000,-2.11000E-006,90.64527E+000
1,1,538,100.00000E-009,5.12710E-009,90.81352E+000,22.55400E+000,-9.06200E-006,90.81352E+000,100.00000E-009,5.12710E-009,90.81352E+000,22.55400E+000,-9.06200E-006,90.81352E+000
1,1,539,100.00000E-009,5.00350E-009,90.98175E+000,22.59600E+000,-12.98400E-006,90.98175E+000,100.00000E-009,5.00350E-009,90.98175E+000,22.59600E+000,-12.98400E-006,90.98175E+000
1,1,540,100.00000E-009,4.92360E-009,91.14999E+000,22.63800E+000,-13.45900E-006,91.14999E+000,100.00000E-009,4.92360E-009,91.14999E+000,22.63800E+000,-13.45900E-006,91.14999E+000
1,1,541,100.00000E-009,4.80520E-009,91.31826E+000,22.68000E+000,-6.98000E-006,91.31826E+000,100.00000E-009,4.80520E-009,91.31826E+000,22.68000E+000,-6.98000E-006,91.31826E+000
1,1,542,0.00000E+000,4.78050E-009,91.48649E+000,22.72200E+000,905.00000E-009,91.48649E+000,0.00000E+000,4.78050E-009,91.48649E+000,22.72200E+000,905.00000E-009,91.48649E+000
1,1,543,100.00000E-009,4.62740E-009,91.65477E+000,22.76400E+000,9.55800E-006,91.65477E+000,100.00000E-009,4.62740E-009,91.65477E+000,22.76400E+000,9.55800E-006,91.65477E+000
1,1,544,0.00000E+000,4.51630E-009,91.82304E+000,22.80600E+000,13.63000E-006,91.82304E+000,0.00000E+000,4.51630E-009,91.82304E+000,22.80600E+000,13.63000E-006,91.82304E+000
1,1,545,0.00000E+000,4.42100E-009,91.99126E+000,22.84800E+000,13.96700E-006,91.99126E+000,0.00000E+000,4.42100E-009,91.99126E+000,22.84800E+000,13.96700E-006,91.99126E+000
1,1,546,0.00000E+000,4.34310E-009,92.15951E+000,22.89000E+000,9.40000E-006,92.15951E+000,0.00000E+000,4.34310E-009,92.15951E+000,22.89000E+000,9.40000E-006,92.15951E+000
1,1,547,100.00000E-009,4.27290E-009,92.32777E+000,22.93200E+000,2.05200E-006,92.32777E+000,100.00000E-009,4.27290E-009,92.32777E+000,22.93200E+000,2.05200E-006,92.32777E+000
1,1,548,0.00000E+000,4.21620E-009,92.49603E+000,22.97400E+000,-7.59700E-006,92.49603E+000,0.00000E+000,4.21620E-009,92.49603E+000,22.97400E+000,-7.59700E-006,92.49603E+000
1,1,549,0.00000E+000,4.15290E-009,92.66427E+000,23.01600E+000,-12.23100E-006,92.66427E+000,0.00000E+000,4.15290E-009,92.66427E+000,23.01600E+000,-12.23100E-006,92.66427E+000
1,1,550,0.00000E+000,4.11910E-009,92.83254E+000,23.05800E+000,-13.78900E-006,92.83254E+000,0.00000E+000,4.11910E-009,92.83254E+000,23.05800E+000,-13.78900E-006,92.83254E+000
1,1,551,0.00000E+000,4.10030E-009,93.00077E+000,23.09990E+000,-9.91900E-006,93.00077E+000,0.00000E+000,4.10030E-009,93.00077E+000,23.09990E+000,-9.91900E-006,93.00077E+000
1,1,552,0.00000E+000,4.06410E-009,93.16902E+000,23.14200E+000,-2.56600E-006,93.16902E+000,0.00000E+000,4.06410E-009,93.16902E+000,23.14200E+000,-2.56600E-006,93.16902E+000
1,1,553,0.00000E+000,4.03710E-009,93.33745E+000,23.18400E+000,7.73100E-006,93.33745E+000,0.00000E+000,4.03710E-009,93.33745E+000,23.18400E+000,7.73100E-006,93.33745E+000
1,1,554,0.00000E+000,4.02580E-009,93.50568E+000,23.22600E+000,12.57000E-006,93.50568E+000,0.00000E+000,4.02580E-009,93.50568E+000,23.22600E+000,12.57000E-006,93.50568E+000
1,1,555,0.00000E+000,4.01500E-009,93.67393E+000,23.26800E+000,14.95200E-006,93.67393E+000,0.00000E+000,4.01500E-009,93.67393E+000,23.26800E+000,14.95200E-006,93.67393E+000
1,1,556,0.00000E+000,4.01090E-009,93.84220E+000,23.31000E+000,11.76600E-006,93.84220E+000,0.00000E+000,4.01090E-009,93.84220E+000,23.31000E+000,11.76600E-006,93.84220E+000
1,1,557,0.00000E+000,3.99740E-009,94.01042E+000,23.35200E+000,4.04800E-006,94.01042E+000,0.00000E+000,3.99740E-009,94.01042E+000,23.35200E+000,4.04800E-006,94.01042E+000
1,1,558,0.00000E+000,3.98890E-009,94.17867E+000,23.39400E+000,-4.52600E-006,94.17867E+000,0.00000E+000,3.98890E-009,94.17867E+000,23.39400E+000,-4.52600E-006,94.17867E+000
1,1,559,0.00000E+000,3.98190E-009,94.34695E+000,23.43600E+000,-10.43200E-006,94.34695E+000,0.00000E+000,3.98190E-009,94.34695E+000,23.43600E+000,-10.43200E-006,94.34695E+000
1,1,560,0.00000E+000,3.97640E-009,94.51519E+000,23.47800E+000,-14.38000E-006,94.51519E+000,0.00000E+000,3.97640E-009,94.51519E+000,23.47800E+000,-14.38000E-006,94.51519E+000
1,1,561,0.00000E+000,3.98390E-009,94.68343E+000,23.52000E+000,-12.16800E-006,94.68343E+000,0.00000E+000,3.98390E-009,94.68343E+000,23.52000E+000,-12.16800E-006,94.68343E+000
1,1,562,0.00000E+000,3.98690E-009,94.85169E+000,23.56200E+000,-4.30700E-006,94.85169E+000,0.00000E+000,3.98690E-009,94.85169E+000,23.56200E+000,-4.30700E-006,94.85169E+000
1,1,563,0.00000E+000,4.02440E-009,95.01993E+000,23.60400E+000,3.97300E-006,95.01993E+000,0.00000E+000,4.02440E-009,95.01993E+000,23.60400E+000,3.97300E-006,95.01993E+000
1,1,564,0.00000E+000,4.02010E-009,95.18818E+000,23.64600E+000,10.30700E-006,95.18818E+000,0.00000E+000,4.02010E-009,95.18818E+000,23.64600E+000,10.30700E-006,95.18818E+000
1,1,565,0.00000E+000,4.04390E-009,95.35644E+000,23.68800E+000,15.05700E-006,95.35644E+000,0.00000E+000,4.04390E-009,95.35644E+000,23.68800E+000,15.05700E-006,95.35644E+000
1,1,566,0.00000E+000,4.08640E-009,95.52467E+000,23.73000E+000,13.77800E-006,95.52467E+000,0.00000E+000,4.08640E-009,95.52467E+000,23.73000E+000,13.77800E-006,95.52467E+000
1,1,567,0.00000E+000,4.14110E-009,95.69295E+000,23.77200E+000,6.56200E-006,95.69295E+000,0.00000E+000,4.14110E-009,95.69295E+000,23.77200E+000,6.56200E-006,95.69295E+000
1,1,568,0.00000E+000,4.19590E-009,95.86122E+000,23.81400E+000,-1.71000E-006,95.86122E+000,0.00000E+000,4.19590E-009,95.86122E+000,23.81400E+000,-1.71000E-006,95.86122E+000
1,1,569,0.00000E+000,4.26040E-009,96.02945E+000,23.85600E+000,-9.02800E-006,96.02945E+000,0.00000E+000,4.26040E-009,96.02945E+000,23.85600E+000,-9.02800E-006,96.02945E+000
1,1,570,0.00000E+000,4.31910E-009,96.19770E+000,23.89800E+000,-12.98700E-006,96.19770E+000,0.00000E+000,4.31910E-009,96.19770E+000,23.89800E+000,-12.98700E-006,96.19770E+000
1,1,571,0.00000E+000,4.37670E-009,96.36618E+000,23.94000E+000,-13.06400E-006,96.36618E+000,0.00000E+000,4.37670E-009,96.36618E+000,23.94000E+000,-13.06400E-006,96.36618E+000
1,1,572,0.00000E+000,4.41660E-009,96.53441E+000,23.98200E+000,-6.06000E-006,96.53441E+000,0.00000E+000,4.41660E-009,96.53441E+000,23.98200E+000,-6.06000E-006,96.53441E+000
1,1,573,0.00000E+000,4.50680E-009,96.70266E+000,24.02400E+000,2.02800E-006,96.70266E+000,0.00000E+000,4.50680E-009,96.70266E+000,24.02400E+000,2.02800E-006,96.70266E+000
1,1,574,0.00000E+000,4.57360E-009,96.87095E+000,24.06600E+000,9.88100E-006,96.87095E+000,0.00000E+000,4.57360E-009,96.87095E+000,24.06600E+000,9.88100E-006,96.87095E+000
1,1,575,0.00000E+000,4.65520E-009,97.03918E+000,24.10800E+000,13.78400E-006,97.03918E+000,0.00000E+000,4.65520E-009,97.03918E+000,24.10800E+000,13.78400E-006,97.03918E+000
1,1,576,0.00000E+000,4.74060E-009,97.20742E+000,24.15000E+000,14.07100E-006,97.20742E+000,0.00000E+000,4.74060E-009,97.20742E+000,24.15000E+000,14.07100E-006,97.20742E+000
1,1,577,0.00000E+000,4.83400E-009,97.37570E+000,24.19200E+000,8.48200E-006,97.37570E+000,0.00000E+000,4.83400E-009,97.37570E+000,24.19200E+000,8.48200E-006,97.37570E+000
1,1,578,0.00000E+000,4.93150E-009,97.54404E+000,24.23400E+000,-177.00000E-009,97.54404E+000,0.00000E+000,4.93150E-009,97.54404E+000,24.23400E+000,-177.00000E-009,97.54404E+000
1,1,579,0.00000E+000,5.03820E-009,97.71228E+000,24.27600E+000,-8.70600E-006,97.71228E+000,0.00000E+000,5.03820E-009,97.71228E+000,24.27600E+000,-8.70600E-006,97.71228E+000
1,1,580,0.00000E+000,5.14690E-009,97.88056E+000,24.31800E+000,-12.77500E-006,97.88056E+000,0.00000E+000,5.14690E-009,97.88056E+000,24.31800E+000,-12.77500E-006,97.88056E+000
1,1,581,-100.00000E-009,5.26470E-009,98.04879E+000,24.36000E+000,-13.04400E-006,98.04879E+000,-100.00000E-009,5.26470E-009,98.04879E+000,24.36000E+000,-13.04400E-006,98.04879E+000
1,1,582,0.00000E+000,5.39360E-009,98.21703E+000,24.40200E+000,-8.27500E-006,98.21703E+000,0.00000E+000,5.39360E-009,98.21703E+000,24.40200E+000,-8.27500E-006,98.21703E+000
1,1,583,0.00000E+000,5.53500E-009,98.38532E+000,24.44400E+000,-698.00000E-009,98.38532E+000,0.00000E+000,5.53500E-009,98.38532E+000,24.44400E+000,-698.00000E-009,98.38532E+000
1,1,584,0.00000E+000,5.65740E-009,98.55354E+000,24.48600E+000,8.96600E-006,98.55354E+000,0.00000E+000,5.65740E-009,98.55354E+000,24.48600E+000,8.96600E-006,98.55354E+000
1,1,585,0.00000E+000,5.79340E-009,98.72179E+000,24.52800E+000,13.33200E-006,98.72179E+000,0.00000E+000,5.79340E-009,98.72179E+000,24.52800E+000,13.33200E-006,98.72179E+000
1,1,586,200.00000E-009,5.92160E-009,98.89007E+000,24.57000E+000,14.61200E-006,98.89007E+000,200.00000E-009,5.92160E-009,98.89007E+000,24.57000E+000,14.61200E-006,98.89007E+000
1,1,587,-600.00000E-009,6.04200E-009,99.05830E+000,24.61200E+000,10.09800E-006,99.05830E+000,-600.00000E-009,6.04200E-009,99.05830E+000,24.61200E+000,10.09800E-006,99.05830E+000
1,1,588,0.00000E+000,6.18910E-009,99.22654E+000,24.65400E+000,3.08600E-006,99.22654E+000,0.00000E+000,6.18910E-009,99.22654E+000,24.65400E+000,3.08600E-006,99.22654E+000
1,1,589,0.00000E+000,6.32770E-009,99.39481E+000,24.69600E+000,-6.46200E-006,99.39481E+000,0.00000E+000,6.32770E-009,99.39481E+000,24.69600E+000,-6.46200E-006,99.39481E+000
1,1,590,0.00000E+000,6.47300E-009,99.56309E+000,24.73800E+000,-11.60700E-006,99.56309E+000,0.00000E+000,6.47300E-009,99.56309E+000,24.73800E+000,-11.60700E-006,99.56309E+000
1,1,591,0.00000E+000,6.61770E-009,99.73133E+000,24.78000E+000,-14.06900E-006,99.73133E+000,0.00000E+000,6.61770E-009,99.73133E+000,24.78000E+000,-14.06900E-006,99.73133E+000
1,1,592,0.00000E+000,6.77710E-009,99.89963E+000,24.82200E+000,-10.54000E-006,99.89963E+000,0.00000E+000,6.77710E-009,99.89963E+000,24.82200E+000,-10.54000E-006,99.89963E+000
1,1,593,0.00000E+000,6.92280E-009,100.06784E+000,24.86400E+000,-2.90100E-006,100.06784E+000,0.00000E+000,6.92280E-009,100.06784E+000,24.86400E+000,-2.90100E-006,100.06784E+000
1,1,594,0.00000E+000,7.06670E-009,100.23608E+000,24.90600E+000,5.92700E-006,100.23608E+000,0.00000E+000,7.06670E-009,100.23608E+000,24.90600E+000,5.92700E-006,100.23608E+000
1,1,595,0.00000E+000,7.22470E-009,100.40437E+000,24.94800E+000,11.71300E-006,100.40437E+000,0.00000E+000,7.22470E-009,100.40437E+000,24.94800E+000,11.71300E-006,100.40437E+000
1,1,596,0.00000E+000,7.38970E-009,100.57262E+000,24.99000E+000,15.02900E-006,100.57262E+000,0.00000E+000,7.38970E-009,100.57262E+000,24.99000E+000,15.02900E-006,100.57262E+000
1,1,597,-100.00000E-009,7.59000E-009,100.74084E+000,25.03200E+000,12.94300E-006,100.74084E+000,-100.00000E-009,7.59000E-009,100.74084E+000,25.03200E+000,12.94300E-006,100.74084E+000
1,1,598,0.00000E+000,7.73470E-009,100.90912E+000,25.07400E+000,4.85700E-006,100.90912E+000,0.00000E+000,7.73470E-009,100.90912E+000,25.07400E+000,4.85700E-006,100.90912E+000
1,1,599,0.00000E+000,7.91870E-009,101.07737E+000,25.11600E+000,-3.52200E-006,101.07737E+000,0.00000E+000,7.91870E-009,101.07737E+000,25.11600E+000,-3.52200E-006,101.07737E+000
1,1,600,-100.00000E-009,8.07320E-009,101.24560E+000,25.15800E+000,-9.66900E-006,101.24560E+000,-100.00000E-009,8.07320E-009,101.24560E+000,25.15800E+000,-9.66900E-006,101.24560E+000
1,1,601,-100.00000E-009,8.24030E-009,101.41388E+000,25.20000E+000,-14.46700E-006,101.41388E+000,-100.00000E-009,8.24030E-009,101.41388E+000,25.20000E+000,-14.46700E-006,101.41388E+000
1,1,602,0.00000E+000,8.40390E-009,101.58213E+000,25.24200E+000,-12.53500E-006,101.58213E+000,0.00000E+000,8.40390E-009,101.58213E+000,25.24200E+000,-12.53500E-006,101.58213E+000
1,1,603,0.00000E+000,8.56330E-009,101.75036E+000,25.28400E+000,-5.15500E-006,101.75036E+000,0.00000E+000,8.56330E-009,101.75036E+000,25.28400E+000,-5.15500E-006,101.75036E+000
1,1,604,0.00000E+000,8.72230E-009,101.91864E+000,25.32600E+000,3.34400E-006,101.91864E+000,0.00000E+000,8.72230E-009,101.91864E+000,25.32600E+000,3.34400E-006,101.91864E+000
1,1,605,-100.00000E-009,8.89400E-009,102.08688E+000,25.36800E+000,10.08300E-006,102.08688E+000,-100.00000E-009,8.89400E-009,102.08688E+000,25.36800E+000,10.08300E-006,102.08688E+000
1,1,606,0.00000E+000,9.03570E-009,102.25511E+000,25.41000E+000,14.34600E-006,102.25511E+000,0.00000E+000,9.03570E-009,102.25511E+000,25.41000E+000,14.34600E-006,102.25511E+000
1,1,607,0.00000E+000,9.18350E-009,102.42339E+000,25.45200E+000,14.12600E-006,102.42339E+000,0.00000E+000,9.18350E-009,102.42339E+000,25.45200E+000,14.12600E-006,102.42339E+000
1,1,608,-100.00000E-009,9.33210E-009,102.59162E+000,25.49400E+000,7.36600E-006,102.59162E+000,-100.00000E-009,9.33210E-009,102.59162E+000,25.49400E+000,7.36600E-006,102.59162E+000
1,1,609,0.00000E+000,9.48020E-009,102.75986E+000,25.53600E+000,-711.00000E-009,102.75986E+000,0.00000E+000,9.48020E-009,102.75986E+000,25.53600E+000,-711.00000E-009,102.75986E+000
1,1,610,0.00000E+000,9.60960E-009,102.92812E+000,25.57800E+000,-8.86400E-006,102.92812E+000,0.00000E+000,9.60960E-009,102.92812E+000,25.57800E+000,-8.86400E-006,102.92812E+000
1,1,611,0.00000E+000,9.73820E-009,103.09637E+000,25.62000E+000,-12.84700E-006,103.09637E+000,0.00000E+000,9.73820E-009,103.09637E+000,25.62000E+000,-12.84700E-006,103.09637E+000
1,1,612,0.00000E+000,9.86870E-009,103.26483E+000,25.66200E+000,-13.31600E-006,103.26483E+000,0.00000E+000,9.86870E-009,103.26483E+000,25.66200E+000,-13.31600E-006,103.26483E+000
1,1,613,0.00000E+000,9.97280E-009,103.43309E+000,25.70400E+000,-6.56900E-006,103.43309E+000,0.00000E+000,9.97280E-009,103.43309E+000,25.70400E+000,-6.56900E-006,103.43309E+000
1,1,614,0.00000E+000,10.06490E-009,103.60133E+000,25.74600E+000,1.49800E-006,103.60133E+000,0.00000E+000,10.06490E-009,103.60133E+000,25.74600E+000,1.49800E-006,103.60133E+000
1,1,615,0.00000E+000,10.15450E-009,103.79137E+000,25.78800E+000,7.57000E-006,103.79137E+000,0.00000E+000,10.15450E-009,103.79137E+000,25.78800E+000,7.57000E-006,103.79137E+000
1,1,616,0.00000E+000,10.23420E-009,103.95961E+000,25.83000E+000,-526.00000E-009,103.95961E+000,0.00000E+000,10.23420E-009,103.95961E+000,25.83000E+000,-526.00000E-009,103.95961E+000
1,1,617,0.00000E+000,10.29970E-009,104.12788E+000,25.87200E+000,-8.83800E-006,104.12788E+000,0.00000E+000,10.29970E-009,104.12788E+000,25.87200E+000,-8.83800E-006,104.12788E+000
1,1,618,0.00000E+000,10.36570E-009,104.30663E+000,25.91400E+000,13.39600E-006,104.30663E+000,0.00000E+000,10.36570E-009,104.30663E+000,25.91400E+000,13.39600E-006,104.30663E+000
1,1,619,0.00000E+000,10.41660E-009,104.47496E+000,25.95600E+000,5.71900E-006,104.47496E+000,0.00000E+000,10.41660E-009,104.47496E+000,25.95600E+000,5.71900E-006,104.47496E+000
1,1,620,0.00000E+000,10.47080E-009,104.64319E+000,25.99800E+000,-2.55700E-006,104.64319E+000,0.00000E+000,10.47080E-009,104.64319E+000,25.99800E+000,-2.55700E-006,104.64319E+000
1,1,621,0.00000E+000,10.48390E-009,104.81146E+000,26.04000E+000,-9.19300E-006,104.81146E+000,0.00000E+000,10.48390E-009,104.81146E+000,26.04000E+000,-9.19300E-006,104.81146E+000
1,1,622,0.00000E+000,10.51430E-009,104.97980E+000,26.08200E+000,-14.10100E-006,104.97980E+000,0.00000E+000,10.51430E-009,104.97980E+000,26.08200E+000,-14.10100E-006,104.97980E+000
1,1,623,100.00000E-009,10.54170E-009,105.14803E+000,26.12400E+000,-13.00300E-006,105.14803E+000,100.00000E-009,10.54170E-009,105.14803E+000,26.12400E+000,-13.00300E-006,105.14803E+000
1,1,624,0.00000E+000,10.49240E-009,105.31681E+000,26.16600E+000,-3.24800E-006,105.31681E+000,0.00000E+000,10.49240E-009,105.31681E+000,26.16600E+000,-3.24800E-006,105.31681E+000
1,1,625,100.00000E-009,10.47190E-009,105.48505E+000,26.20800E+000,5.09600E-006,105.48505E+000,100.00000E-009,10.47190E-009,105.48505E+000,26.20800E+000,5.09600E-006,105.48505E+000
1,1,626,0.00000E+000,10.43850E-009,105.65329E+000,26.25000E+000,10.95800E-006,105.65329E+000,0.00000E+000,10.43850E-009,105.65329E+000,26.25000E+000,10.95800E-006,105.65329E+000
1,1,627,0.00000E+000,10.39740E-009,105.82156E+000,26.29200E+000,15.41500E-006,105.82156E+000,0.00000E+000,10.39740E-009,105.82156E+000,26.29200E+000,15.41500E-006,105.82156E+000
1,1,628,0.00000E+000,10.34940E-009,105.98979E+000,26.33400E+000,13.27000E-006,105.98979E+000,0.00000E+000,10.34940E-009,105.98979E+000,26.33400E+000,13.27000E-006,105.98979E+000
1,1,629,0.00000E+000,10.28880E-009,106.15807E+000,26.37600E+000,5.67600E-006,106.15807E+000,0.00000E+000,10.28880E-009,106.15807E+000,26.37600E+000,5.67600E-006,106.15807E+000
1,1,630,0.00000E+000,10.20220E-009,106.32634E+000,26.41800E+000,-2.77300E-006,106.32634E+000,0.00000E+000,10.20220E-009,106.32634E+000,26.41800E+000,-2.77300E-006,106.32634E+000
1,1,631,100.00000E-009,10.10350E-009,106.49457E+000,26.46000E+000,-9.17700E-006,106.49457E+000,100.00000E-009,10.10350E-009,106.49457E+000,26.46000E+000,-9.17700E-006,106.49457E+000
1,1,632,100.00000E-009,9.98930E-009,106.66330E+000,26.50200E+000,-14.14200E-006,106.66330E+000,100.00000E-009,9.98930E-009,106.66330E+000,26.50200E+000,-14.14200E-006,106.66330E+000
1,1,633,100.00000E-009,9.89060E-009,106.83156E+000,26.54400E+000,-11.99800E-006,106.83156E+000,100.00000E-009,9.89060E-009,106.83156E+000,26.54400E+000,-11.99800E-006,106.83156E+000
1,1,634,100.00000E-009,9.76680E-009,106.99982E+000,26.58600E+000,-3.71900E-006,106.99982E+000,100.00000E-009,9.76680E-009,106.99982E+000,26.58600E+000,-3.71900E-006,106.99982E+000
1,1,635,100.00000E-009,9.64940E-009,107.16805E+000,26.62800E+000,4.54100E-006,107.16805E+000,100.00000E-009,9.64940E-009,107.16805E+000,26.62800E+000,4.54100E-006,107.16805E+000
1,1,636,100.00000E-009,9.51570E-009,107.33630E+000,26.67000E+000,10.50500E-006,107.33630E+000,100.00000E-009,9.51570E-009,107.33630E+000,26.67000E+000,10.50500E-006,107.33630E+000
1,1,637,100.00000E-009,9.37490E-009,107.50456E+000,26.71200E+000,15.26700E-006,107.50456E+000,100.00000E-009,9.37490E-009,107.50456E+000,26.71200E+000,15.26700E-006,107.50456E+000
1,1,638,100.00000E-009,9.25580E-009,107.67279E+000,26.75400E+000,13.43200E-006,107.67279E+000,100.00000E-009,9.25580E-009,107.67279E+000,26.75400E+000,13.43200E-006,107.67279E+000
1,1,639,100.00000E-009,9.12640E-009,107.84103E+000,26.79600E+000,6.43800E-006,107.84103E+000,100.00000E-009,9.12640E-009,107.84103E+000,26.79600E+000,6.43800E-006,107.84103E+000
1,1,640,100.00000E-009,8.97780E-009,108.00929E+000,26.83800E+000,-1.81500E-006,108.00929E+000,100.00000E-009,8.97780E-009,108.00929E+000,26.83800E+000,-1.81500E-006,108.00929E+000
1,1,641,100.00000E-009,8.85540E-009,108.17753E+000,26.88000E+000,-9.02700E-006,108.17753E+000,100.00000E-009,8.85540E-009,108.17753E+000,26.88000E+000,-9.02700E-006,108.17753E+000
1,1,642,100.00000E-009,8.72740E-009,108.34582E+000,26.92200E+000,-12.95300E-006,108.34582E+000,100.00000E-009,8.72740E-009,108.34582E+000,26.92200E+000,-12.95300E-006,108.34582E+000
1,1,643,0.00000E+000,8.58360E-009,108.51408E+000,26.96400E+000,-13.31800E-006,108.51408E+000,0.00000E+000,8.58360E-009,108.51408E+000,26.96400E+000,-13.31800E-006,108.51408E+000
1,1,644,100.00000E-009,8.45110E-009,108.68231E+000,27.00600E+000,-6.96600E-006,108.68231E+000,100.00000E-009,8.45110E-009,108.68231E+000,27.00600E+000,-6.96600E-006,108.68231E+000
1,1,645,100.00000E-009,8.29000E-009,108.85058E+000,27.04800E+000,1.05200E-006,108.85058E+000,100.00000E-009,8.29000E-009,108.85058E+000,27.04800E+000,1.05200E-006,108.85058E+000
1,1,646,100.00000E-009,8.14200E-009,109.01882E+000,27.09000E+000,9.58600E-006,109.01882E+000,100.00000E-009,8.14200E-009,109.01882E+000,27.09000E+000,9.58600E-006,109.01882E+000
1,1,647,100.00000E-009,8.00090E-009,109.18707E+000,27.13200E+000,13.63200E-006,109.18707E+000,100.00000E-009,8.00090E-009,109.18707E+000,27.13200E+000,13.63200E-006,109.18707E+000
1,1,648,100.00000E-009,7.85600E-009,109.35534E+000,27.17400E+000,13.94900E-006,109.35534E+000,100.00000E-009,7.85600E-009,109.35534E+000,27.17400E+000,13.94900E-006,109.35534E+000
1,1,649,100.00000E-009,7.70530E-009,109.52358E+000,27.21600E+000,9.42500E-006,109.52358E+000,100.00000E-009,7.70530E-009,109.52358E+000,27.21600E+000,9.42500E-006,109.52358E+000
1,1,650,100.00000E-009,7.55270E-009,109.69182E+000,27.25800E+000,2.15600E-006,109.69182E+000,100.00000E-009,7.55270E-009,109.69182E+000,27.25800E+000,2.15600E-006,109.69182E+000
1,1,651,100.00000E-009,7.40920E-009,109.86010E+000,27.30000E+000,-7.53700E-006,109.86010E+000,100.00000E-009,7.40920E-009,109.86010E+000,27.30000E+000,-7.53700E-006,109.86010E+000
1,1,652,100.00000E-009,7.27390E-009,110.02834E+000,27.34200E+000,-12.25500E-006,110.02834E+000,100.00000E-009,7.27390E-009,110.02834E+000,27.34200E+000,-12.25500E-006,110.02834E+000
1,1,653,100.00000E-009,7.15180E-009,110.19658E+000,27.38400E+000,-13.82400E-006,110.19658E+000,100.00000E-009,7.15180E-009,110.19658E+000,27.38400E+000,-13.82400E-006,110.19658E+000
1,1,654,100.00000E-009,7.03000E-009,110.36484E+000,27.42600E+000,-9.97500E-006,110.36484E+000,100.00000E-009,7.03000E-009,110.36484E+000,27.42600E+000,-9.97500E-006,110.36484E+000
1,1,655,200.00000E-009,6.92280E-009,110.53307E+000,27.46800E+000,-2.57500E-006,110.53307E+000,200.00000E-009,6.92280E-009,110.53307E+000,27.46800E+000,-2.57500E-006,110.53307E+000
1,1,656,0.00000E+000,6.81450E-009,110.70131E+000,27.51000E+000,6.29400E-006,110.70131E+000,0.00000E+000,6.81450E-009,110.70131E+000,27.51000E+000,6.29400E-006,110.70131E+000
1,1,657,0.00000E+000,6.70800E-009,110.86957E+000,27.55200E+000,11.66700E-006,110.86957E+000,0.00000E+000,6.70800E-009,110.86957E+000,27.55200E+000,11.66700E-006,110.86957E+000
1,1,658,100.00000E-009,6.60840E-009,111.03780E+000,27.59400E+000,15.04800E-006,111.03780E+000,100.00000E-009,6.60840E-009,111.03780E+000,27.59400E+000,15.04800E-006,111.03780E+000
1,1,659,100.00000E-009,6.50770E-009,111.20605E+000,27.63600E+000,13.03900E-006,111.20605E+000,100.00000E-009,6.50770E-009,111.20605E+000,27.63600E+000,13.03900E-006,111.20605E+000
1,1,660,100.00000E-009,6.39450E-009,111.37431E+000,27.67800E+000,5.19000E-006,111.37431E+000,100.00000E-009,6.39450E-009,111.37431E+000,27.67800E+000,5.19000E-006,111.37431E+000
1,1,661,0.00000E+000,6.31300E-009,111.54259E+000,27.72000E+000,-3.26600E-006,111.54259E+000,0.00000E+000,6.31300E-009,111.54259E+000,27.72000E+000,-3.26600E-006,111.54259E+000
1,1,662,100.00000E-009,6.21380E-009,111.71083E+000,27.76200E+000,-9.42200E-006,111.71083E+000,100.00000E-009,6.21380E-009,111.71083E+000,27.76200E+000,-9.42200E-006,111.71083E+000
1,1,663,0.00000E+000,6.11980E-009,111.87909E+000,27.80400E+000,-14.21700E-006,111.87909E+000,0.00000E+000,6.11980E-009,111.87909E+000,27.80400E+000,-14.21700E-006,111.87909E+000
1,1,664,0.00000E+000,6.03790E-009,112.04733E+000,27.84600E+000,-12.83400E-006,112.04733E+000,0.00000E+000,6.03790E-009,112.04733E+000,27.84600E+000,-12.83400E-006,112.04733E+000
1,1,665,0.00000E+000,5.96030E-009,112.21619E+000,27.88800E+000,-2.97200E-006,112.21619E+000,0.00000E+000,5.96030E-009,112.21619E+000,27.88800E+000,-2.97200E-006,112.21619E+000
1,1,666,0.00000E+000,5.88850E-009,112.38446E+000,27.93000E+000,5.87100E-006,112.38446E+000,0.00000E+000,5.88850E-009,112.38446E+000,27.93000E+000,5.87100E-006,112.38446E+000
1,1,667,0.00000E+000,5.82630E-009,112.55271E+000,27.97200E+000,11.31500E-006,112.55271E+000,0.00000E+000,5.82630E-009,112.55271E+000,27.97200E+000,11.31500E-006,112.55271E+000
1,1,668,100.00000E-009,5.76560E-009,112.72093E+000,28.01400E+000,15.40300E-006,112.72093E+000,100.00000E-009,5.76560E-009,112.72093E+000,28.01400E+000,15.40300E-006,112.72093E+000
1,1,669,0.00000E+000,5.70160E-009,112.88918E+000,28.05600E+000,13.15000E-006,112.88918E+000,0.00000E+000,5.70160E-009,112.88918E+000,28.05600E+000,13.15000E-006,112.88918E+000
1,1,670,0.00000E+000,5.65660E-009,113.05743E+000,28.09800E+000,5.85300E-006,113.05743E+000,0.00000E+000,5.65660E-009,113.05743E+000,28.09800E+000,5.85300E-006,113.05743E+000
